2026-07-17 15:41:03,785 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-17 15:41:10,604 | INFO | __main__ | Vinqelo Player iniciado
2026-07-17 15:41:42,366 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/7f322095-4cb2-49df-af49-0ca950b746d9/front-500 - server replied with status code 404
2026-07-17 15:41:46,722 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/5c32fbbe-d421-4fe3-9ca7-913e1068ee88/front-500 - server replied with status code 404
2026-07-17 15:46:00,664 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/7866bc75-c1d0-46d2-b480-cd5d58f00870/front-500 - server replied with status code 404
2026-07-17 15:48:17,293 | INFO | database.manager | Base de datos preparada en C:\Users\IRQV8\Documents\VINQ\Vinqelo player\Vinqelo Player\database\library.sqlite3
2026-07-17 15:48:17,559 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-17 15:48:25,151 | INFO | __main__ | Vinqelo Player iniciado
2026-07-17 15:48:41,495 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/359ad5a0-91d6-4911-98fb-ca539a4b8bd5/front-500 - server replied with status code 404
2026-07-17 15:48:46,578 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/4805b549-a9f3-4695-b3ac-e41cc667d1e2/front-500 - server replied with status code 404
2026-07-17 15:48:46,780 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/3f50607d-3a7a-4563-99d6-b35e88064447/front-500 - server replied with status code 404
2026-07-17 15:48:46,977 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/4b7f4d05-af33-45eb-aab3-cdc1b3f5ea36/front-500 - server replied with status code 404
2026-07-17 15:48:47,175 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/96ef36be-094b-4d7b-9c8e-7e50c57124f1/front-500 - server replied with status code 404
2026-07-17 15:51:09,587 | INFO | database.manager | Base de datos preparada en C:\Users\IRQV8\Documents\VINQ\Vinqelo player\Vinqelo Player\database\library.sqlite3
2026-07-17 15:51:09,853 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-17 15:51:17,522 | INFO | __main__ | Vinqelo Player iniciado
2026-07-17 15:52:24,386 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/0676021d-5419-47b5-89b7-4270badeefa6/front-500 - server replied with status code 404
2026-07-17 15:53:54,785 | INFO | database.manager | Base de datos preparada en C:\Users\IRQV8\Documents\VINQ\Vinqelo player\Vinqelo Player\database\library.sqlite3
2026-07-17 15:53:55,051 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-17 15:54:02,680 | INFO | __main__ | Vinqelo Player iniciado
2026-07-17 15:54:13,612 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/0676021d-5419-47b5-89b7-4270badeefa6/front-500 - server replied with status code 404
2026-07-17 15:58:18,112 | INFO | database.manager | Base de datos preparada en C:\Users\IRQV8\Documents\VINQ\Vinqelo player\Vinqelo Player\database\library.sqlite3
2026-07-17 15:58:18,373 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-17 15:58:25,976 | INFO | __main__ | Vinqelo Player iniciado
2026-07-17 15:58:40,920 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/3db4083f-9f77-46a6-b26e-95c408eb77f0/front-500 - server replied with status code 404
2026-07-17 15:58:45,389 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/c96e5b49-cb00-46d7-82c6-1f304b91e235/front-500 - server replied with status code 404
2026-07-17 16:03:25,820 | INFO | library.cover_art | MusicBrainz no respondió: Error transferring https://musicbrainz.org/ws/2/recording/?query=recording:%22La Pecosa%22 AND artist:%22Pastor Lopez%22&fmt=json&limit=5 - server replied with status code 503
2026-07-17 16:07:26,050 | INFO | library.cover_art | MusicBrainz no respondió: Error transferring https://musicbrainz.org/ws/2/recording/?query=recording:%22Muy Tropical, pero Buenisima: Morenita / Para que Goces / Pal Cumbión / Maracaibo%22 AND artist:%22Pastor Lopez%22&fmt=json&limit=5 - server replied with status code 503
2026-07-17 16:07:33,639 | INFO | database.manager | Base de datos preparada en C:\Users\IRQV8\Documents\VINQ\Vinqelo player\Vinqelo Player\database\library.sqlite3
2026-07-17 16:07:33,925 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-17 16:07:42,258 | INFO | __main__ | Vinqelo Player iniciado
2026-07-17 16:08:01,292 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/0676021d-5419-47b5-89b7-4270badeefa6/front-500 - server replied with status code 404
2026-07-17 16:08:03,105 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/c96e5b49-cb00-46d7-82c6-1f304b91e235/front-500 - server replied with status code 404
2026-07-17 16:14:29,039 | INFO | database.manager | Base de datos preparada en C:\Users\IRQV8\Documents\VINQ\Vinqelo player\Vinqelo Player\database\library.sqlite3
2026-07-17 16:14:29,290 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-17 16:14:35,367 | INFO | __main__ | Vinqelo Player iniciado
2026-07-17 16:14:55,166 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/3db4083f-9f77-46a6-b26e-95c408eb77f0/front-500 - server replied with status code 404
2026-07-17 16:18:15,371 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/25bc8c20-b53f-4aa1-b43a-5cdf4e1c61be/front-500 - server replied with status code 404
2026-07-17 16:18:26,173 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/0676021d-5419-47b5-89b7-4270badeefa6/front-500 - server replied with status code 404
2026-07-17 16:19:32,734 | INFO | database.manager | Base de datos preparada en C:\Users\IRQV8\Documents\VINQ\Vinqelo player\Vinqelo Player\database\library.sqlite3
2026-07-17 16:19:32,985 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-17 16:19:39,779 | INFO | __main__ | Vinqelo Player iniciado
2026-07-17 16:30:23,420 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/25bc8c20-b53f-4aa1-b43a-5cdf4e1c61be/front-500 - server replied with status code 404
2026-07-17 16:32:10,714 | INFO | database.manager | Base de datos preparada en C:\Users\IRQV8\Documents\VINQ\Vinqelo player\Vinqelo Player\database\library.sqlite3
2026-07-17 16:32:10,973 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-17 16:32:17,075 | INFO | __main__ | Vinqelo Player iniciado
2026-07-17 16:35:19,999 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/0676021d-5419-47b5-89b7-4270badeefa6/front-500 - server replied with status code 404
2026-07-17 16:35:25,596 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/3db4083f-9f77-46a6-b26e-95c408eb77f0/front-500 - server replied with status code 404
2026-07-17 16:35:50,996 | INFO | database.manager | Base de datos preparada en C:\Users\IRQV8\Documents\VINQ\Vinqelo player\Vinqelo Player\database\library.sqlite3
2026-07-17 16:35:51,323 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-17 16:36:04,306 | INFO | __main__ | Vinqelo Player iniciado
2026-07-17 16:48:38,537 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/0217bc9f-1181-4c39-b82b-a878e49951e8/front-500 - server replied with status code 404
2026-07-17 16:48:38,729 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/08018dec-ed01-4040-b2c4-383d34f47e04/front-500 - server replied with status code 404
2026-07-17 16:48:38,916 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/fa818b86-0ec8-4d5b-8d44-fa450215c99f/front-500 - server replied with status code 404
2026-07-17 16:51:55,286 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/4dc4a46e-c9a0-4ad5-9477-d7dd75029a52/front-500 - server replied with status code 404
2026-07-17 16:51:55,487 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/5adf997a-f8d5-4ddc-8e1a-b3a31a948cb0/front-500 - server replied with status code 404
2026-07-17 16:51:55,672 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/5adf997a-f8d5-4ddc-8e1a-b3a31a948cb0/front-500 - server replied with status code 404
2026-07-17 16:51:57,377 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/721291fe-8ce4-4194-90b8-dce0291ccfdd/front-500 - server replied with status code 404
2026-07-17 16:51:57,573 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/faf26d02-86b8-4aa0-be06-3277b6ae4fa6/front-500 - server replied with status code 404
2026-07-17 16:51:57,775 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/aa7f8243-d6b5-43c3-80ad-b3ef8419e6aa/front-500 - server replied with status code 404
2026-07-17 16:51:57,968 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/d8043ad2-5337-4353-8aaa-b0e04961ffa4/front-500 - server replied with status code 404
2026-07-17 16:51:58,161 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/19f96755-9efc-4414-afa0-1d9f2278327d/front-500 - server replied with status code 404
2026-07-17 16:55:23,570 | INFO | database.manager | Base de datos preparada en C:\Users\IRQV8\Documents\VINQ\Vinqelo player\Vinqelo Player\database\library.sqlite3
2026-07-17 16:55:23,959 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-17 16:55:39,552 | INFO | __main__ | Vinqelo Player iniciado
2026-07-17 16:56:52,011 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/1c2fd7da-3e55-4284-8165-66cd6e8c31cf/front-500 - server replied with status code 404
2026-07-17 17:01:01,232 | INFO | database.manager | Base de datos preparada en C:\Users\IRQV8\Documents\VINQ\Vinqelo player\Vinqelo Player\database\library.sqlite3
2026-07-17 17:01:01,595 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-17 17:01:17,089 | INFO | __main__ | Vinqelo Player iniciado
2026-07-17 17:06:35,888 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/3db4083f-9f77-46a6-b26e-95c408eb77f0/front-500 - server replied with status code 404
2026-07-17 17:06:38,844 | INFO | library.cover_art | MusicBrainz no respondió: Error transferring https://musicbrainz.org/ws/2/recording/?query=recording:%22El Caimito%22 AND artist:%22Pastor Lopez%22&fmt=json&limit=5 - server replied with status code 503
2026-07-17 17:08:11,777 | INFO | database.manager | Base de datos preparada en C:\Users\IRQV8\Documents\VINQ\Vinqelo player\Vinqelo Player\database\library.sqlite3
2026-07-17 17:08:12,158 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-17 17:08:27,841 | INFO | __main__ | Vinqelo Player iniciado
2026-07-17 17:08:38,725 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/3db4083f-9f77-46a6-b26e-95c408eb77f0/front-500 - server replied with status code 404
2026-07-17 17:11:59,210 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/0217bc9f-1181-4c39-b82b-a878e49951e8/front-500 - server replied with status code 404
2026-07-17 17:11:59,405 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/08018dec-ed01-4040-b2c4-383d34f47e04/front-500 - server replied with status code 404
2026-07-17 17:11:59,597 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/fa818b86-0ec8-4d5b-8d44-fa450215c99f/front-500 - server replied with status code 404
2026-07-17 17:15:39,454 | INFO | database.manager | Base de datos preparada en C:\Users\IRQV8\Documents\VINQ\Vinqelo player\Vinqelo Player\database\library.sqlite3
2026-07-17 17:15:39,841 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-17 17:15:57,876 | INFO | __main__ | Vinqelo Player iniciado
2026-07-18 10:02:17,895 | INFO | database.manager | Base de datos preparada en C:\Users\IRQV8\Documents\VINQ\Vinqelo player\Vinqelo Player\database\library.sqlite3
2026-07-18 10:02:18,510 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-18 10:02:40,360 | INFO | __main__ | Vinqelo Player iniciado
2026-07-18 10:15:44,701 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/c96e5b49-cb00-46d7-82c6-1f304b91e235/front-500 - server replied with status code 404
2026-07-18 10:18:01,328 | INFO | database.manager | Base de datos preparada en C:\Users\IRQV8\Documents\VINQ\Vinqelo player\Vinqelo Player\database\library.sqlite3
2026-07-18 10:18:01,753 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-18 10:18:21,615 | INFO | __main__ | Vinqelo Player iniciado
2026-07-18 10:19:12,744 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/0676021d-5419-47b5-89b7-4270badeefa6/front-500 - server replied with status code 404
2026-07-18 10:19:19,103 | INFO | library.cover_art | Portada no disponible para un lanzamiento: Error transferring https://coverartarchive.org/release/c96e5b49-cb00-46d7-82c6-1f304b91e235/front-500 - server replied with status code 404
2026-07-18 10:50:06,498 | INFO | database.manager | Base de datos preparada en C:\Users\IRQV8\Documents\VINQ\Vinqelo player\Vinqelo Player\database\library.sqlite3
2026-07-18 10:50:06,986 | INFO | player.controller | Motor VLC disponible: 3.0.23 Vetinari
2026-07-18 10:50:29,190 | INFO | __main__ | Vinqelo Player iniciado
2026-07-18 10:50:40,940 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\1 Clemencia.mp3
2026-07-18 10:50:40,940 | ERROR | ui.main_window | Error de reproducción: El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\1 Clemencia.mp3
2026-07-18 10:50:43,552 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\2 Un Viejo Amor.mp3
2026-07-18 10:50:43,552 | ERROR | ui.main_window | Error de reproducción: El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\2 Un Viejo Amor.mp3
2026-07-18 10:50:45,113 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\3 Aburrido Me Voy.mp3
2026-07-18 10:50:45,113 | ERROR | ui.main_window | Error de reproducción: El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\3 Aburrido Me Voy.mp3
2026-07-18 10:50:45,694 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\4 Ya Se Va La Embarcación.mp3
2026-07-18 10:50:45,694 | ERROR | ui.main_window | Error de reproducción: El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\4 Ya Se Va La Embarcación.mp3
2026-07-18 10:50:46,072 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\5 La Despedida.mp3
2026-07-18 10:50:46,072 | ERROR | ui.main_window | Error de reproducción: El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\5 La Despedida.mp3
2026-07-18 10:50:46,332 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\6 Reconciliación.mp3
2026-07-18 10:50:46,332 | ERROR | ui.main_window | Error de reproducción: El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\6 Reconciliación.mp3
2026-07-18 10:50:46,582 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\7 Hay Unos Ojos.mp3
2026-07-18 10:50:46,582 | ERROR | ui.main_window | Error de reproducción: El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\7 Hay Unos Ojos.mp3
2026-07-18 10:50:46,803 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\8 Flor Triste.mp3
2026-07-18 10:50:46,803 | ERROR | ui.main_window | Error de reproducción: El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\8 Flor Triste.mp3
2026-07-18 10:50:47,027 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\9 Boda Negra (El Enterrador).mp3
2026-07-18 10:50:47,027 | ERROR | ui.main_window | Error de reproducción: El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\9 Boda Negra (El Enterrador).mp3
2026-07-18 10:50:47,368 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\10 Marchita El Alma.mp3
2026-07-18 10:50:47,368 | ERROR | ui.main_window | Error de reproducción: El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\10 Marchita El Alma.mp3
2026-07-18 10:50:47,755 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\11 A La Orilla De Un Palmar.mp3
2026-07-18 10:50:47,755 | ERROR | ui.main_window | Error de reproducción: El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\11 A La Orilla De Un Palmar.mp3
2026-07-18 10:50:47,985 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\12 Pobre Bohemio.mp3
2026-07-18 10:50:47,985 | ERROR | ui.main_window | Error de reproducción: El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\12 Pobre Bohemio.mp3
2026-07-18 10:50:48,220 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\13 Adios Mi Chaparrita.mp3
2026-07-18 10:50:48,220 | ERROR | ui.main_window | Error de reproducción: El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\13 Adios Mi Chaparrita.mp3
2026-07-18 10:50:48,446 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\14 La Barca De Oro.mp3
2026-07-18 10:50:48,446 | ERROR | ui.main_window | Error de reproducción: El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\14 La Barca De Oro.mp3
2026-07-18 10:50:48,683 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\15 Valentin De La Sierra.mp3
2026-07-18 10:50:48,683 | ERROR | ui.main_window | Error de reproducción: El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\15 Valentin De La Sierra.mp3
2026-07-18 10:50:55,230 | INFO | ui.main_window | Analizando biblioteca: C:\Users\IRQV8\Music
2026-07-18 10:52:27,469 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\1 Clemencia.mp3
2026-07-18 10:52:27,469 | ERROR | ui.main_window | Error de reproducción: El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\1 Clemencia.mp3
2026-07-18 10:52:28,848 | WARNING | player.controller | El archivo no existe: C:\Users\IRQV8\Music\Ana Gabriel\2 Un Viejo Amor.mp3
